code,field1,field2,field3,field4,field5,field6,field7
2597,23.4,40.5,3.071,2937,-64,9,3
2598,23.4,40.4,3.071,2938,-69,9,2
2599,23.4,40.5,3.075,2939,-64,9,3
2600,23.4,40.5,3.075,2940,-64,9,3
2601,23.4,40.5,3.071,2941,-65,9,3
2602,23.4,40.4,3.075,2942,-64,10,3
2603,23.4,40.5,3.075,2943,-79,9,3
2604,23.4,40.4,3.075,2944,-64,9,3
2605,23.4,40.2,3.071,2945,-70,9,3
2606,23.4,39.9,3.071,2946,-71,10,3
2607,23.4,39.9,3.071,2947,-64,9,2
2608,23.4,40.0,3.071,2948,-78,9,3
2609,23.4,39.9,3.075,2949,-64,9,3
2610,23.4,39.7,3.075,2950,-71,9,2
2611,23.4,39.6,3.075,2951,-68,10,3
2612,23.4,39.5,3.075,2952,-64,9,2
2613,23.4,39.4,3.075,2953,-69,10,3
2614,23.4,39.4,3.075,2954,-64,9,3
2615,23.4,39.4,3.071,2955,-70,9,3
2616,23.4,39.5,3.075,2956,-68,10,3
2617,23.4,39.4,3.075,2957,-69,9,3
2618,23.3,39.3,3.075,2958,-70,9,3
2619,23.4,39.5,3.075,2959,-64,9,2
2620,23.4,39.6,3.075,2960,-72,9,2
2621,23.4,39.4,3.075,2961,-71,10,3
2622,23.3,39.5,3.075,2962,-77,9,2
2623,23.3,39.5,3.075,2963,-70,9,3
2624,23.3,39.3,3.075,2964,-65,9,2
2625,23.4,39.4,3.075,2965,-70,10,3
2626,23.3,39.4,3.071,2966,-64,10,3
2627,23.3,39.3,3.075,2967,-77,9,2
2628,23.4,39.3,3.075,2968,-70,9,3
2629,23.3,39.2,3.075,2969,-64,9,2
2630,23.3,39.2,3.075,2970,-71,9,2
2631,23.3,39.3,3.075,2971,-74,10,2
2632,23.3,39.2,3.075,2972,-84,8,2
2633,23.3,39.2,3.075,2973,-77,9,3
2634,23.3,39.2,3.075,2974,-77,9,2
2635,23.4,39.9,3.075,2975,-80,9,2
2636,23.4,39.9,3.075,2976,-76,9,2
2637,23.4,39.9,3.075,2977,-79,9,1
2638,23.4,39.9,3.075,2978,-71,10,3
2639,23.4,39.6,3.071,2979,-77,9,2
2640,23.4,39.6,3.075,2980,-69,9,2
2641,23.4,39.6,3.075,2981,-83,9,2
2642,23.3,39.5,3.075,2982,-76,10,1
2643,23.3,39.6,3.075,2983,-70,9,2
2644,23.4,39.9,3.075,2984,-81,9,2
2645,23.4,40.0,3.075,2985,-66,9,2
2646,23.4,40.1,3.075,2986,-67,10,2
2647,23.4,40.1,3.075,2987,-77,8,1
2648,23.4,40.3,3.075,2988,-81,9,2
2649,23.5,40.5,3.075,2989,-83,9,1
2650,23.4,40.5,3.075,2990,-65,10,2
2651,23.5,40.6,3.071,2991,-81,9,2
2652,23.5,40.7,3.075,2992,-65,9,1
2653,23.5,40.8,3.071,2993,-65,9,2
2654,23.5,40.8,3.075,2994,-78,9,1
2655,23.5,40.8,3.075,2995,-66,9,2
2656,23.5,40.9,3.075,2996,-75,9,2
2657,23.5,40.9,3.075,2997,-83,9,1
2658,23.5,40.9,3.075,2998,-75,9,3
2659,23.4,40.7,3.071,2999,-68,9,2
2660,23.4,40.5,3.071,3000,-67,9,2
2661,23.4,40.6,3.075,3001,-82,8,3
2662,23.4,40.3,3.075,3002,-81,8,2
2663,23.4,40.3,3.075,3003,-76,9,3
2664,23.4,40.2,3.075,3004,-67,12,2
2665,23.4,40.2,3.075,3005,-68,9,1
2666,23.4,39.6,3.075,3006,-79,11,2
2667,23.4,40.6,3.075,3007,-83,9,2
2668,23.4,40.4,3.071,3008,-65,9,2
2669,23.5,40.4,3.075,3009,-81,9,2
2670,23.5,40.5,3.075,3010,-81,8,2
2671,23.5,40.6,3.075,3011,-78,9,3
2672,23.5,40.7,3.071,3012,-77,9,2
2673,23.5,40.8,3.071,3013,-80,9,2
2674,23.5,40.9,3.071,3014,-66,9,2
2675,23.5,41.0,3.075,3015,-77,9,2
2676,23.5,41.0,3.075,3016,-67,9,3
2677,23.5,41.1,3.075,3017,-66,9,3
2678,23.5,41.1,3.075,3018,-64,9,3
2679,23.6,41.2,3.071,3019,-66,9,3
2680,23.6,41.2,3.075,3020,-64,9,3
2681,23.5,41.3,3.071,3021,-66,9,3
2682,23.6,41.4,3.075,3022,-67,10,3
2683,23.6,41.4,3.075,3023,-68,9,3
2684,23.6,41.4,3.075,3024,-67,9,3
2685,23.6,41.5,3.075,3025,-65,9,2
2686,23.6,41.4,3.075,3026,-68,10,3
2687,23.6,41.5,3.075,3027,-66,9,3
2688,23.6,41.1,3.075,3028,-64,9,2
2689,23.5,41.3,3.075,3029,-64,10,3
2690,23.6,41.3,3.075,3030,-78,9,2
2691,23.6,41.3,3.071,3031,-64,9,3
2692,23.6,41.2,3.071,3032,-65,9,3
2693,23.6,41.3,3.075,3033,-65,9,2
2694,23.6,41.3,3.075,3034,-64,9,3
2695,23.5,41.4,3.075,3035,-76,10,2
2696,23.5,41.4,3.075,3036,-80,9,2
2697,23.6,41.5,3.075,3037,-65,10,2
2698,23.6,41.5,3.071,3038,-78,9,2
2699,23.6,41.5,3.075,3039,-65,9,3
2700,23.6,41.6,3.075,3040,-78,9,2
2701,23.6,41.6,3.075,3041,-63,9,2
2702,23.5,40.8,3.075,3042,-81,9,2
2703,23.5,41.3,3.075,3043,-64,9,3
2704,23.6,41.5,3.075,3044,-64,9,3
2705,23.6,41.5,3.075,3045,-66,9,2
2706,23.6,41.6,3.075,3046,-83,8,3
2707,23.6,41.6,3.075,3047,-77,8,2
2708,23.6,41.7,3.071,3048,-65,10,3
2709,23.6,41.7,3.071,3049,-65,9,2
2710,23.6,41.7,3.075,3050,-65,9,1
2711,23.6,41.7,3.075,3051,-65,9,3
2712,23.6,41.6,3.071,3052,-78,9,2
2713,23.6,41.9,3.075,3053,-64,9,2
2714,23.6,42.0,3.075,3054,-66,10,2
2715,23.6,42.1,3.071,3055,-83,9,2
2716,23.6,42.0,3.075,3056,-64,9,3
2717,23.5,42.0,3.075,3057,-79,9,2
2718,23.5,42.0,3.075,3058,-64,10,2
2719,23.5,42.0,3.075,3059,-83,8,2
2720,23.6,42.1,3.075,3060,-77,9,1
2721,23.6,42.1,3.075,3061,-76,9,3
2722,23.6,42.2,3.075,3062,-81,9,2
2723,23.6,42.3,3.075,3063,-63,9,2
2724,23.5,42.3,3.075,3064,-78,9,2
2725,23.6,42.4,3.071,3065,-80,9,1
2726,23.6,42.5,3.075,3066,-66,9,2
2727,23.6,42.5,3.075,3067,-66,9,2
2728,23.6,42.6,3.075,3068,-63,9,2
2729,23.6,42.6,3.075,3069,-74,9,1
2730,23.6,42.6,3.075,3070,-77,8,1
2731,23.6,42.6,3.075,3071,-79,9,2
2732,23.6,42.7,3.075,3072,-74,9,2
2733,23.7,42.7,3.075,3073,-63,10,3
2734,23.7,42.8,3.075,3074,-76,9,2
2735,23.7,42.8,3.075,3076,-77,10,3
2736,23.7,42.8,3.075,3077,-76,9,3
2737,23.7,42.9,3.075,3078,-63,9,1
2738,23.7,42.9,3.075,3079,-64,9,3
2739,23.7,43.0,3.075,3080,-63,10,2
2740,23.7,43.1,3.075,3081,-64,9,3
2741,23.7,43.1,3.071,3082,-82,8,2
2742,23.7,43.1,3.071,3083,-65,9,2
2743,23.7,43.1,3.075,3084,-74,9,3
2744,23.7,43.2,3.075,3085,-72,10,2
2745,23.8,43.2,3.075,3086,-73,9,2
2746,23.7,43.2,3.075,3087,-62,9,2
2747,23.8,43.2,3.071,3088,-81,9,2
2748,23.8,43.2,3.075,3089,-76,9,3
2749,23.8,43.2,3.071,3090,-77,9,2
2750,23.8,43.2,3.071,3091,-63,10,2
2751,23.8,43.2,3.075,3092,-76,9,2
2752,23.8,43.3,3.075,3093,-81,10,2
2753,23.8,43.3,3.075,3094,-74,9,2
2754,23.8,43.3,3.075,3095,-76,9,2
2755,23.8,43.4,3.075,3096,-81,9,2
2756,23.8,43.4,3.075,3097,-63,9,2
2757,23.8,43.4,3.075,3098,-76,9,2
2758,23.8,43.4,3.075,3099,-63,10,2
2759,23.8,43.4,3.075,3100,-63,9,2
2760,23.8,43.4,3.071,3101,-79,8,2
2761,23.8,43.4,3.071,3102,-74,9,2
2762,23.9,43.5,3.075,3104,-64,9,3
2763,23.9,43.5,3.075,3105,-64,9,3
2764,23.8,43.5,3.071,3106,-75,8,3
2765,23.9,43.5,3.075,3107,-64,9,3
2766,23.9,43.5,3.075,3108,-64,9,2
2767,23.9,43.5,3.075,3109,-76,9,2
2768,23.9,43.5,3.071,3110,-64,9,3
2769,23.9,43.5,3.071,3111,-63,10,3
2770,23.9,43.5,3.075,3112,-63,10,3
2771,23.9,43.6,3.071,3113,-76,9,2
2772,23.9,43.6,3.075,3114,-63,10,2
2773,23.9,43.6,3.071,3115,-82,9,2
2774,23.9,43.5,3.075,3116,-63,9,3
2775,23.9,43.5,3.071,3117,-63,10,3
2776,23.9,43.6,3.075,3118,-65,9,2
2777,23.9,43.5,3.071,3119,-63,9,3
2778,23.9,43.5,3.075,3120,-85,9,2
2779,23.9,43.5,3.075,3121,-64,10,3
2780,23.9,43.5,3.071,3122,-64,9,3
2781,23.9,43.5,3.075,3123,-64,9,1
2782,23.9,43.5,3.071,3124,-63,9,3
2783,23.9,43.5,3.071,3125,-65,9,2
2784,23.9,43.6,3.075,3126,-63,9,3
2785,24.0,43.6,3.075,3127,-65,9,3
2786,24.0,43.6,3.075,3128,-66,9,2
2787,24.0,43.5,3.071,3129,-78,9,3
2788,24.0,43.6,3.071,3130,-83,9,2
2789,24.0,43.6,3.071,3131,-63,10,3
2790,24.0,43.6,3.075,3132,-74,8,2
2791,24.0,43.6,3.075,3133,-82,8,2
2792,24.0,43.6,3.075,3134,-64,9,3
2793,24.0,43.6,3.071,3135,-82,9,2
2794,24.0,43.6,3.075,3136,-64,9,2
2795,24.0,43.6,3.075,3137,-66,9,2
2796,24.0,43.6,3.075,3138,-81,8,2
2797,24.0,43.7,3.075,3139,-78,8,3
2798,24.0,43.9,3.071,3140,-79,8,2
2799,24.0,43.9,3.075,3141,-67,9,2
2800,24.0,44.0,3.075,3142,-77,9,2
2801,24.0,44.0,3.071,3143,-74,9,2
2802,24.0,44.1,3.075,3144,-73,9,2
2803,24.0,44.1,3.075,3145,-67,10,2
2804,24.0,44.1,3.071,3146,-67,10,2
2805,24.0,44.1,3.075,3147,-66,9,2
2806,24.0,44.1,3.075,3148,-82,9,2
2807,24.0,44.0,3.075,3149,-65,10,2
2808,24.0,44.0,3.075,3150,-65,9,3
2809,24.0,44.0,3.075,3151,-66,9,2
2810,24.0,44.0,3.075,3152,-66,9,2
2811,24.0,43.9,3.071,3153,-72,10,1
2812,24.0,43.9,3.075,3154,-76,9,3
2813,24.0,43.9,3.075,3155,-65,9,3
2814,24.0,43.9,3.075,3156,-65,9,2
2815,24.0,44.0,3.075,3157,-65,10,2
2816,24.0,44.0,3.071,3158,-74,9,2
2817,24.0,43.9,3.075,3159,-66,9,3
2818,24.0,43.9,3.071,3160,-65,9,2
2819,24.0,43.9,3.075,3161,-74,9,2
2820,24.0,43.9,3.071,3162,-66,9,3
2821,24.0,43.9,3.075,3163,-78,9,2
2822,24.0,43.9,3.071,3164,-78,9,2
2823,24.0,43.9,3.071,3165,-82,8,2
2824,24.0,44.0,3.075,3166,-77,9,2
2825,24.0,43.9,3.075,3167,-76,9,3
2826,24.0,44.0,3.075,3168,-76,7,2
2827,24.0,43.9,3.075,3169,-65,7,2
2828,24.0,43.9,3.075,3170,-81,9,2
2829,24.0,43.8,3.071,3171,-75,9,2
2830,24.0,43.5,3.075,3172,-75,9,3
2831,24.0,43.7,3.071,3173,-83,8,2
2832,24.0,43.8,3.075,3174,-66,9,2
2833,24.0,43.7,3.075,3175,-66,9,2
2834,24.0,43.6,3.075,3176,-66,9,2
2835,24.0,43.6,3.075,3177,-65,9,3
2836,24.0,43.6,3.075,3178,-73,9,2
2837,24.0,43.6,3.075,3179,-66,9,1
2838,24.0,43.6,3.075,3180,-73,9,2
2839,24.0,43.7,3.075,3181,-78,8,1
2840,24.0,43.7,3.075,3182,-73,9,2
2841,24.0,43.6,3.071,3183,-73,9,2
2842,24.0,43.7,3.075,3184,-66,9,1
2843,24.0,43.7,3.071,3185,-66,9,2
2844,24.0,43.7,3.075,3186,-81,8,1
2845,24.0,43.6,3.075,3187,-78,9,2
2846,24.0,43.7,3.075,3188,-76,9,1
2847,24.0,43.8,3.075,3189,-66,9,2
2848,24.0,43.7,3.071,3190,-74,10,3
2849,24.0,43.8,3.071,3191,-82,8,2
2850,24.0,43.7,3.075,3192,-66,9,3
2851,24.0,43.6,3.075,3193,-76,9,1
2852,24.0,43.6,3.075,3194,-65,10,3
2853,24.0,43.6,3.075,3195,-66,10,3
2854,24.0,43.7,3.075,3196,-79,9,2
2855,24.0,43.7,3.071,3197,-82,9,3
2856,24.0,43.7,3.071,3198,-75,9,2
2857,24.0,43.7,3.075,3199,-74,11,2
2858,24.0,43.7,3.075,3200,-65,9,3
2859,24.0,43.9,3.075,3201,-75,9,2
2860,24.0,43.8,3.075,3202,-66,9,2
2861,24.0,43.9,3.075,3203,-75,9,2
2862,24.0,43.9,3.075,3204,-81,8,2
2863,24.0,43.8,3.075,3205,-81,9,2
2864,24.0,43.7,3.075,3206,-75,8,2
2865,24.0,43.7,3.075,3207,-66,9,3
2866,24.0,43.7,3.075,3208,-73,10,2
2867,24.0,43.6,3.075,3209,-65,9,3
2868,24.0,43.7,3.075,3210,-80,9,1
2869,24.0,43.7,3.075,3211,-64,9,1
2870,24.0,43.8,3.075,3212,-66,9,3
2871,24.0,43.8,3.075,3213,-76,9,2
2872,24.0,43.6,3.071,3214,-66,9,3
2873,24.0,43.7,3.075,3215,-65,9,2
2874,24.0,43.7,3.075,3216,-79,9,2
2875,24.0,43.6,3.075,3217,-82,9,2
2876,24.0,43.7,3.075,3218,-79,9,2
2877,24.0,43.6,3.075,3219,-66,10,3
2878,24.0,43.6,3.075,3220,-78,9,2
2879,24.0,43.7,3.075,3221,-81,8,2
2880,24.0,43.7,3.075,3222,-64,9,2
2881,24.0,43.7,3.071,3223,-64,9,2
2882,24.0,43.7,3.075,3224,-66,10,2
2883,24.0,43.8,3.075,3225,-75,9,2
2884,24.0,43.8,3.071,3226,-76,9,2
2885,24.0,43.7,3.075,3227,-74,9,2
2886,24.0,43.7,3.075,3228,-66,9,2
2887,24.0,43.7,3.071,3229,-66,9,2
2888,24.0,43.7,3.075,3230,-65,9,2
2889,24.0,43.7,3.075,3231,-65,9,3
2890,24.0,43.7,3.075,3232,-72,9,3
2891,24.0,43.7,3.075,3233,-66,10,3
2892,24.0,43.6,3.071,3234,-66,10,2
2893,24.0,43.7,3.075,3235,-65,9,3
2894,24.0,43.7,3.075,3236,-65,9,1
2895,24.0,43.7,3.075,3237,-66,10,3
2896,24.0,43.7,3.071,3238,-65,10,3
2897,24.0,43.7,3.071,3239,-79,8,2
2898,24.0,43.7,3.075,3240,-66,9,3
2899,24.0,43.7,3.075,3241,-73,9,2
2900,24.0,43.7,3.075,3242,-77,8,2
2901,24.0,43.7,3.075,3243,-66,9,2
2902,24.0,43.6,3.075,3244,-64,10,2
2903,24.0,43.6,3.071,3245,-81,9,3
2904,24.0,43.6,3.071,3246,-79,10,2
2905,24.0,43.6,3.075,3247,-65,10,2
2906,24.0,43.6,3.075,3248,-66,9,2
2907,24.0,43.6,3.075,3249,-73,9,2
2908,24.0,43.6,3.075,3250,-66,9,2
2909,24.0,43.6,3.075,3251,-75,9,2
2910,24.0,43.6,3.075,3252,-66,7,2
2911,24.0,43.6,3.075,3253,-77,9,2
2912,24.0,43.6,3.075,3254,-78,9,2
2913,24.0,43.5,3.075,3255,-65,9,2
2914,24.0,43.6,3.075,3256,-75,9,2
2915,24.0,43.5,3.075,3257,-66,10,2
2916,24.0,43.5,3.075,3258,-66,9,2
2917,24.0,43.5,3.075,3259,-74,9,1
2918,24.0,43.5,3.075,3260,-65,10,3
2919,24.0,43.6,3.075,3261,-78,9,2
2920,24.0,43.5,3.075,3262,-77,9,2
2921,24.0,43.4,3.075,3263,-80,8,2
2922,24.0,43.5,3.071,3265,-82,9,3
2923,24.0,43.5,3.075,3266,-75,9,2
2924,24.0,43.5,3.075,3267,-78,8,1
2925,24.1,43.5,3.075,3268,-66,9,2
2926,24.0,43.5,3.075,3270,-66,9,2
2927,24.1,43.5,3.075,3271,-78,9,1
2928,24.1,43.5,3.075,3272,-73,9,1
2929,24.1,43.5,3.071,3273,-78,9,2
2930,24.1,43.5,3.071,3274,-65,10,2
2931,24.1,43.5,3.075,3275,-66,10,2
2932,24.1,43.5,3.071,3276,-75,9,2
2933,24.1,43.5,3.075,3277,-77,9,2
2934,24.1,43.6,3.071,3278,-64,9,3
2935,24.1,43.5,3.075,3279,-73,9,2
2936,24.1,43.5,3.075,3280,-79,9,3
2937,24.1,43.5,3.075,3281,-81,10,2
2938,24.1,43.5,3.075,3282,-72,9,2
2939,24.1,43.5,3.075,3283,-78,9,2
2940,24.1,43.6,3.075,3284,-78,8,2
2941,24.1,43.6,3.075,3285,-65,9,3
2942,24.1,43.5,3.075,3286,-73,10,2
2943,24.1,43.5,3.075,3287,-73,9,3
2944,24.1,43.5,3.071,3288,-66,9,2
2945,24.1,43.5,3.075,3289,-74,9,2
2946,24.1,43.5,3.075,3290,-65,9,2
2947,24.1,43.6,3.071,3291,-73,9,2
2948,24.1,43.7,3.075,3292,-81,8,2
2949,24.1,43.6,3.075,3293,-82,9,2
2950,24.1,43.6,3.075,3294,-66,9,3
2951,24.1,43.7,3.075,3295,-67,9,2
2952,24.1,43.6,3.075,3296,-66,10,2
2953,24.1,43.6,3.075,3297,-66,10,3
2954,24.1,43.6,3.075,3298,-81,9,2
2955,24.1,43.6,3.075,3299,-77,10,2
2956,24.2,43.7,3.075,3300,-77,9,2
2957,24.2,43.6,3.075,3301,-74,9,1
2958,24.2,43.7,3.075,3302,-65,10,2
2959,24.2,43.7,3.075,3303,-78,9,2
2960,24.2,43.6,3.075,3304,-76,11,2
2961,24.1,43.6,3.075,3305,-65,10,2
2962,24.2,43.6,3.075,3306,-72,9,2
2963,24.2,43.5,3.075,3307,-66,9,2
2964,24.2,43.6,3.075,3308,-67,9,3
2965,24.2,43.6,3.075,3309,-67,9,3
2966,24.1,43.6,3.075,3310,-67,9,2
2967,24.2,43.6,3.071,3311,-67,10,3
2968,24.2,43.7,3.075,3312,-80,9,2
2969,24.2,43.7,3.075,3313,-67,9,3
2970,24.2,43.7,3.075,3314,-66,10,3
2971,24.1,43.7,3.075,3315,-66,9,3
2972,24.2,43.6,3.075,3316,-80,8,3
2973,24.2,43.7,3.075,3317,-66,9,2
2974,24.2,43.8,3.075,3318,-66,10,1
2975,24.2,43.9,3.075,3319,-65,10,3
2976,24.2,44.0,3.075,3320,-66,9,3
2977,24.2,43.9,3.071,3321,-67,9,3
2978,24.2,43.9,3.075,3322,-73,9,2
2979,24.2,44.0,3.071,3323,-76,11,2
2980,24.2,44.0,3.075,3324,-75,8,2
2981,24.2,44.0,3.075,3325,-66,9,2
2982,24.2,44.0,3.071,3326,-66,10,3
2983,24.2,44.0,3.075,3327,-73,9,2
2984,24.2,44.1,3.071,3328,-73,9,3
2985,24.2,44.0,3.075,3329,-76,9,2
2986,24.2,44.0,3.075,3330,-65,10,1
2987,24.2,44.0,3.071,3331,-66,9,3
2988,24.2,44.0,3.075,3332,-66,9,1
2989,24.2,44.0,3.075,3333,-73,10,3
2990,24.2,43.7,3.075,3334,-81,9,2
2991,24.2,43.9,3.075,3335,-66,10,1
2992,24.2,43.9,3.075,3336,-65,9,3
2993,24.2,43.9,3.075,3337,-75,9,1
2994,24.2,43.9,3.071,3338,-81,9,3
2995,24.2,43.9,3.071,3339,-74,10,2
2996,24.2,43.9,3.075,3340,-66,10,1
2997,24.2,43.9,3.075,3341,-82,8,2
2998,24.2,43.9,3.075,3342,-75,9,1
2999,24.2,44.0,3.075,3343,-68,9,2
3000,24.2,44.1,3.071,3344,-74,9,2
3001,24.2,43.2,3.075,3345,-79,9,2
3002,24.1,41.9,3.071,3346,-80,9,2
3003,24.1,42.4,3.075,3347,-80,8,1
3004,24.0,41.2,3.075,3348,-80,8,2
3005,23.9,40.6,3.075,3349,-79,9,1
3006,23.9,40.5,3.075,3350,-83,8,2
3007,23.8,39.8,3.071,3351,-83,8,2
3008,23.8,39.8,3.075,3352,-75,9,1
3009,23.8,40.2,3.075,3353,-77,9,2
3010,23.7,40.2,3.075,3354,-74,9,1
3011,23.8,40.3,3.075,3355,-72,10,1
3012,23.7,39.8,3.075,3356,-82,8,2
3013,23.6,39.3,3.075,3357,-73,9,1
3014,23.3,39.1,3.075,3358,-65,9,1
3015,23.5,39.7,3.075,3359,-75,9,1
3016,23.5,39.9,3.075,3360,-66,9,3
3017,23.5,39.7,3.075,3361,-82,10,2
3018,23.5,40.0,3.075,3362,-78,9,2
3019,23.5,39.5,3.075,3363,-65,9,3
3020,23.5,39.5,3.075,3364,-78,9,2
3021,23.4,38.9,3.075,3365,-74,9,3
3022,23.4,38.7,3.075,3366,-63,9,2
3023,23.3,38.7,3.075,3367,-63,9,2
3024,23.4,38.8,3.075,3368,-63,9,3
3025,23.4,38.5,3.075,3369,-75,10,2
3026,23.4,38.5,3.071,3370,-66,9,3
3027,23.3,38.0,3.075,3371,-75,10,2
3028,23.3,38.5,3.075,3372,-74,11,2
3029,23.3,38.1,3.071,3373,-64,9,2
3030,23.3,37.9,3.075,3374,-76,9,2
3031,23.3,37.9,3.075,3375,-63,10,3
3032,23.3,38.0,3.075,3376,-82,9,2
3033,23.2,37.7,3.075,3377,-64,9,2
3034,23.2,37.9,3.075,3378,-76,9,2
3035,23.1,37.6,3.075,3379,-79,9,2
3036,23.1,37.7,3.075,3380,-66,10,3
3037,23.0,37.6,3.075,3381,-75,9,2
3038,23.1,37.9,3.075,3382,-63,9,2
3039,23.1,38.0,3.071,3383,-64,10,2
3040,23.1,38.1,3.075,3384,-85,8,2
3041,23.2,38.1,3.075,3385,-83,9,2
3042,23.1,37.8,3.075,3386,-65,9,3
3043,23.0,37.8,3.075,3387,-70,10,3
3044,23.1,38.0,3.075,3388,-80,9,3
3045,23.1,38.2,3.075,3389,-65,9,3
3046,23.2,38.1,3.075,3390,-64,9,3
3047,23.2,38.1,3.075,3391,-79,10,3
3048,23.2,38.2,3.075,3392,-64,9,3
3049,23.2,38.4,3.075,3393,-64,9,2
3050,23.2,38.5,3.075,3394,-64,9,3
3051,23.2,38.2,3.075,3395,-65,10,2
3052,23.2,38.4,3.075,3396,-76,9,2
3053,23.2,38.2,3.075,3397,-67,9,3
3054,23.2,38.0,3.075,3398,-68,9,2
3055,23.2,38.2,3.075,3399,-68,10,3
3056,23.1,37.6,3.075,3400,-67,9,2
3057,23.1,37.3,3.075,3401,-64,12,3
3058,23.2,37.6,3.075,3402,-76,9,2
3059,23.2,37.6,3.075,3403,-67,10,2
3060,23.2,37.7,3.075,3404,-66,10,2
3061,23.2,37.5,3.075,3406,-63,10,3
3062,23.2,37.4,3.075,3407,-64,10,2
3063,23.2,37.3,3.075,3408,-66,9,2
3064,23.2,37.4,3.075,3409,-65,9,3
3065,23.2,37.5,3.075,3410,-77,8,2
3066,23.2,37.6,3.075,3411,-64,10,3
3067,23.2,37.2,3.075,3412,-76,9,2
3068,23.2,37.2,3.075,3413,-66,9,2
3069,23.2,37.0,3.075,3414,-63,10,2
3070,23.2,37.1,3.075,3415,-81,8,1
3071,23.2,37.3,3.075,3416,-65,10,3
3072,23.2,37.5,3.075,3417,-66,10,2
3073,23.2,36.9,3.075,3418,-65,9,2
3074,23.2,37.1,3.071,3419,-64,10,2
3075,23.1,36.4,3.075,3420,-74,9,2
3076,23.1,35.9,3.075,3421,-76,10,3
3077,23.1,36.3,3.075,3422,-76,9,2
3078,23.2,36.4,3.075,3423,-75,10,2
3079,23.1,36.0,3.075,3424,-63,10,2
3080,23.0,35.8,3.075,3425,-78,9,1
3081,23.0,35.8,3.071,3426,-74,9,3
3082,23.0,36.0,3.075,3427,-76,9,1
3083,23.0,36.3,3.075,3428,-75,9,2
3084,23.0,36.0,3.075,3429,-79,9,3
3085,23.0,36.3,3.075,3430,-75,9,1
3086,23.0,36.5,3.075,3431,-66,9,3
3087,23.1,36.8,3.075,3432,-76,9,1
3088,23.1,36.8,3.075,3433,-75,9,2
3089,23.1,36.8,3.075,3434,-78,9,2
3090,23.1,36.7,3.075,3435,-75,9,1
3091,23.1,36.7,3.075,3436,-74,10,2
3092,23.1,36.6,3.075,3437,-82,9,1
3093,23.0,36.5,3.075,3438,-65,9,2
3094,23.0,36.7,3.075,3439,-83,8,1
3095,23.1,36.8,3.075,3440,-77,8,1
3096,23.1,36.8,3.075,3441,-64,9,3
3097,23.0,36.8,3.075,3442,-76,9,1
3098,23.1,37.0,3.071,3443,-64,10,2
3099,23.1,37.2,3.075,3444,-65,9,1
3100,23.1,37.6,3.071,3445,-79,8,1
3101,23.2,37.9,3.071,3446,-65,9,3
3102,23.2,38.2,3.075,3447,-65,9,2
3103,23.2,38.4,3.071,3448,-65,9,3
3104,23.2,38.4,3.075,3449,-64,10,2
3105,23.2,38.5,3.075,3450,-75,9,2
3106,23.2,38.6,3.075,3451,-64,9,2
3107,23.2,38.7,3.075,3452,-84,9,1
3108,23.2,38.5,3.071,3453,-66,9,3
3109,23.2,38.6,3.075,3454,-77,10,2
3110,23.3,38.6,3.075,3455,-76,9,2
3111,23.3,38.7,3.075,3456,-64,9,2
3112,23.3,38.6,3.075,3457,-75,10,2
3113,23.3,38.3,3.075,3458,-63,9,3
3114,23.3,38.2,3.075,3459,-64,9,2
3115,23.3,38.2,3.075,3460,-64,9,2
3116,23.3,38.4,3.075,3461,-64,9,1
3117,23.3,38.4,3.075,3462,-65,9,3
3118,23.3,38.5,3.071,3463,-83,9,3
3119,23.3,38.6,3.075,3464,-64,9,3
3120,23.3,38.4,3.075,3465,-64,9,3
3121,23.3,38.4,3.075,3466,-66,10,3
3122,23.3,38.6,3.075,3467,-66,10,3
3123,23.3,38.5,3.075,3468,-65,9,3
3124,23.3,38.6,3.071,3469,-66,10,3
3125,23.3,38.6,3.075,3470,-65,9,3
3126,23.4,39.0,3.075,3471,-65,9,3
3127,23.3,38.9,3.071,3472,-65,9,3
3128,23.4,38.9,3.075,3473,-65,9,2
3129,23.4,39.1,3.075,3474,-66,9,3
3130,23.4,38.9,3.075,3475,-65,9,3
3131,23.4,39.6,3.075,3476,-76,9,2
3132,23.5,39.3,3.075,3477,-65,10,3
3133,23.5,39.1,3.075,3478,-65,9,2
3134,23.5,39.3,3.075,3479,-66,9,3
3135,23.5,39.1,3.071,3480,-65,9,3
3136,23.5,39.1,3.075,3481,-69,9,2
3137,23.5,39.3,3.075,3482,-80,9,3
3138,23.5,39.3,3.075,3483,-65,9,3
3139,23.5,39.5,3.075,3484,-81,8,3
3140,23.5,39.4,3.075,3485,-62,10,3
3141,23.5,39.4,3.075,3486,-84,9,2
3142,23.5,39.5,3.071,3487,-63,9,3
3143,23.5,39.5,3.075,3488,-79,9,2
3144,23.5,39.6,3.075,3489,-65,9,2
3145,23.5,39.3,3.075,3490,-65,9,2
3146,23.6,39.5,3.075,3491,-63,9,2
3147,23.6,39.5,3.075,3492,-63,10,3
3148,23.5,39.5,3.075,3493,-80,9,1
3149,23.6,39.6,3.075,3494,-62,10,3
3150,23.6,39.0,3.075,3495,-83,9,3
3151,23.6,39.6,3.075,3496,-64,9,2
3152,23.6,39.6,3.075,3497,-64,9,3
3153,23.6,39.3,3.075,3498,-78,9,1
3154,23.6,39.5,3.075,3499,-63,10,3
3155,23.6,39.3,3.075,3500,-66,9,2
